11000001	21000322	31000122	J172907
11000001	21000322	31000123	J164550
11000001	21000322	31000124	J141812
11000001	21000322	31000125	J134637
11000001	21000322	31000126	J134132
11000001	21000322	31000127	J125011
11000001	21000323	31000128	J105942
11000001	21000323	31000129	J171653
11000001	21000323	31000130	J110213
11000001	21000323	31000131	J115048
11000001	21000323	31000132	J174405
11000001	21000323	31000133	J123111
11000001	21000323	31000134	J123047
11000001	21000323	31000135	J231541
11000001	21000323	31000136	J215900
11000001	21000323	31000137	J110651
11000001	21000323	31000138	J140602
11000001	21000323	31000139	J163804
11000002	21000001	31000140	J125209
11000002	21000001	31000141	J140831
11000002	21000001	31000142	J161811
11000002	21000001	31000143	J112913
11000002	21000001	31000144	J105632
11000002	21000001	31000145	J160710
11000002	21000001	31000146	J160835
11000002	21000001	31000147	J122659
11000002	21000001	31000148	J130931
11000002	21000001	31000149	J161115
11000002	21000001	31000150	J120734
11000002	21000002	31000151	J110906
11000002	21000002	31000152	J121418
11000002	21000002	31000153	J113820
11000002	21000002	31000154	J113506
11000002	21000002	31000155	J172240
11000002	21000002	31000156	J110101
11000002	21000002	31000157	J110108
11000002	21000002	31000158	J213555
11000002	21000002	31000159	J144704
11000002	21000002	31000160	J115815
11000002	21000002	31000161	J133653
11000002	21000002	31000162	J171700
11000002	21000003	31000163	J104628
11000002	21000003	31000164	J114546
11000002	21000003	31000165	J235419
11000002	21000003	31000166	J204503
11000002	21000003	31000167	J215417
11000002	21000003	31000168	J110545
11000002	21000003	31000169	J153536
11000002	21000003	31000170	J150407
11000002	21000003	31000171	J153530
11000002	21000003	31000172	J131232
11000002	21000003	31000173	J101020
11000002	21000004	31000174	J133613
11000002	21000004	31000175	J165901
11000002	21000004	31000176	J152006
11000002	21000004	31000177	J160345
11000002	21000004	31000178	J134330
11000002	21000004	31000179	J213342
11000002	21000004	31000180	J150745
11000002	21000004	31000181	J165056
11000002	21000004	31000182	J150827
11000002	21000004	31000183	J144632
11000002	21000004	31000184	J102630
11000002	21000004	31000185	J133335
11000002	21000005	31000186	J125925
11000002	21000005	31000187	J142617
11000002	21000005	31000188	J150818
11000002	21000005	31000189	J114420
11000002	21000005	31000190	J112250
11000002	21000005	31000191	J155935
11000002	21000005	31000192	J115738
11000002	21000005	31000193	J232715
11000002	21000005	31000194	J110051
11000002	21000006	31000195	J152928
11000002	21000006	31000196	J132216
11000002	21000006	31000197	J132758
11000002	21000006	31000198	J134145
11000002	21000006	31000199	J102849
11000002	21000006	31000200	J120335
11000002	21000006	31000201	J104439
11000002	21000006	31000202	J122717
11000002	21000006	31000203	J101817
11000002	21000006	31000204	J131551
11000002	21000007	31000205	J115200
11000002	21000007	31000206	J155029
11000002	21000007	31000207	J223703
11000002	21000007	31000208	J233359
11000002	21000007	31000209	J114107
11000002	21000007	31000210	J152014
11000002	21000007	31000211	J100211
11000002	21000007	31000212	J104103
11000002	21000007	31000213	J171019
11000002	21000007	31000214	J114313
11000002	21000008	31000215	J130542
11000002	21000008	31000216	J114719
11000002	21000008	31000217	J130322
11000002	21000008	31000218	J161524
11000002	21000008	31000219	J162858
11000002	21000008	31000220	J121158
11000002	21000008	31000221	J113050
11000002	21000008	31000222	J141514
11000002	21000008	31000223	J220654
11000002	21000008	31000224	J162118
11000002	21000008	31000225	J231004
11000002	21000008	31000226	J120621
11000002	21000009	31000227	J151601
11000002	21000009	31000228	J105837
11000002	21000009	31000229	J143133
11000002	21000009	31000230	J100422
11000002	21000009	31000231	J104335
11000002	21000009	31000232	J105700
11000002	21000009	31000233	J215431
11000002	21000009	31000234	J143628
11000002	21000009	31000235	J141150
11000002	21000009	31000236	J163743
11000002	21000009	31000237	J161509
11000002	21000009	31000238	J150629
11000002	21000010	31000239	J141017
11000002	21000010	31000240	J130045
11000002	21000010	31000241	J123748
11000002	21000010	31000242	J124051
11000002	21000010	31000243	J151141
11000002	21000010	31000244	J112129
11000002	21000010	31000245	J213653
11000002	21000010	31000246	J143649
11000002	21000010	31000247	J223855
11000002	21000010	31000248	J140019
11000002	21000010	31000249	J110605
11000002	21000010	31000250	J122843
11000002	21000011	31000251	J205004
11000002	21000011	31000252	J122114
11000002	21000011	31000253	J163533
11000002	21000011	31000254	J151518
11000002	21000011	31000255	J122712
11000002	21000011	31000256	J143002
11000002	21000011	31000257	J160307
11000002	21000011	31000258	J213932
11000002	21000011	31000259	J102414
11000002	21000011	31000260	J170949
11000002	21000012	31000261	J235001
11000002	21000012	31000262	J103320
11000002	21000012	31000263	J141038
11000002	21000012	31000264	J172003
11000002	21000012	31000265	J124215
11000002	21000012	31000266	J215754
11000002	21000012	31000267	J102837
11000002	21000012	31000268	J130155
11000002	21000012	31000269	J170544
11000002	21000012	31000270	J142649
11000002	21000013	31000271	J150539
11000002	21000013	31000272	J163156
11000002	21000013	31000273	J120338
11000002	21000013	31000274	J142941
11000002	21000013	31000275	J110126
11000002	21000013	31000276	J155504
11000002	21000013	31000277	J144228
11000002	21000013	31000278	J223650
11000002	21000013	31000279	J102734
11000002	21000013	31000280	J105232
11000002	21000013	31000281	J133128
11000002	21000014	31000282	J140135
11000002	21000014	31000283	J115216
11000002	21000014	31000284	J153311
11000002	21000014	31000285	J164756
11000002	21000014	31000286	J165216
11000002	21000014	31000287	J114914
11000002	21000014	31000288	J212504
11000002	21000014	31000289	J120256
11000002	21000014	31000290	J143421
11000002	21000014	31000291	J223026
11000002	21000014	31000292	J102918
11000003	21000015	31000293	J142136
11000003	21000015	31000294	J134540
11000003	21000015	31000295	J124451
11000003	21000015	31000296	J102749
11000003	21000015	31000297	J165741
11000003	21000015	31000298	J142119
11000003	21000015	31000299	J105642
11000003	21000015	31000300	J154354
11000003	21000015	31000301	J102005
11000003	21000015	31000302	J133052
11000003	21000015	31000303	J103341
11000003	21000015	31000304	J142114
11000003	21000016	31000305	J152353
11000003	21000016	31000306	J120431
11000003	21000016	31000307	J103547
11000003	21000016	31000308	J161107
11000003	21000016	31000309	J160334
11000003	21000016	31000310	J101845
11000003	21000016	31000311	J171805
11000003	21000016	31000312	J134610
11000003	21000016	31000313	J173842
11000003	21000017	31000314	J155203
11000003	21000017	31000315	J121935
11000003	21000017	31000316	J105013
11000003	21000017	31000317	J161846
11000003	21000017	31000318	J113632
11000003	21000017	31000319	J170106
11000003	21000017	31000320	J123828
11000003	21000017	31000321	J172147
11000003	21000017	31000322	J164759
11000003	21000018	31000323	J212957
11000003	21000018	31000324	J212338
11000003	21000018	31000325	J115823
11000003	21000018	31000326	J112744
11000003	21000018	31000327	J121941
11000003	21000018	31000328	J125650
11000003	21000018	31000329	J161344
11000003	21000018	31000330	J134833
11000003	21000018	31000331	J143517
11000003	21000018	31000332	J133245
11000003	21000018	31000333	J113918
11000003	21000019	31000334	J161644
11000003	21000019	31000335	J152257
11000003	21000019	31000336	J155833
11000003	21000019	31000337	J151332
11000003	21000019	31000338	J231306
11000003	21000019	31000339	J171312
11000003	21000019	31000340	J112406
11000003	21000019	31000341	J212904
11000003	21000019	31000342	J111811
11000003	21000020	31000343	J104201
11000003	21000020	31000344	J150216
11000003	21000020	31000345	J112934
11000003	21000020	31000346	J115808
11000003	21000020	31000347	J121915
11000003	21000020	31000348	J133259
11000003	21000020	31000349	J150325
11000003	21000020	31000350	J122224
11000003	21000020	31000351	J131702
11000003	21000020	31000352	J141807
11000003	21000020	31000353	J142327
11000003	21000020	31000354	J144822
11000004	21000021	31000355	J164417
11000004	21000021	31000356	J125227
11000004	21000021	31000357	J113057
11000004	21000021	31000358	J101524
11000004	21000021	31000359	J124508
11000004	21000021	31000360	J141156
11000004	21000021	31000361	J222822
11000004	21000021	31000362	J104253
11000004	21000021	31000363	J144153
11000004	21000022	31000364	J103406
11000004	21000022	31000365	J133210
11000004	21000022	31000366	J111740
11000004	21000022	31000367	J125956
11000004	21000022	31000368	J105951
11000004	21000022	31000369	J141857
11000004	21000022	31000370	J120726
11000004	21000022	31000371	J155737
11000004	21000022	31000372	J144605
11000004	21000022	31000373	J144218
11000004	21000022	31000374	J114835
11000004	21000023	31000375	J134006
11000004	21000023	31000376	J160941
11000004	21000023	31000377	J111557
11000004	21000023	31000378	J124219
11000004	21000023	31000379	J155620
11000004	21000023	31000380	J114346
11000004	21000023	31000381	J153532
11000004	21000023	31000382	J211936
11000004	21000023	31000383	J211036
11000004	21000023	31000384	J145805
11000004	21000023	31000385	J151548
11000004	21000024	31000386	J160412
11000004	21000024	31000387	J104008
11000004	21000024	31000388	J145715
11000004	21000024	31000389	J235321
11000004	21000024	31000390	J103339
11000004	21000024	31000391	J132009
11000004	21000024	31000392	J210548
11000004	21000024	31000393	J235408
11000004	21000024	31000394	J122821
11000004	21000024	31000395	J121925
11000004	21000024	31000396	J151047
11000004	21000024	31000397	J111011
11000004	21000025	31000398	J154212
11000004	21000025	31000399	J130256
11000004	21000025	31000400	J113230
11000004	21000025	31000401	J132557
11000004	21000025	31000402	J233534
11000004	21000025	31000403	J232801
11000004	21000025	31000404	J153627
11000004	21000025	31000405	J134800
11000004	21000025	31000406	J111508
11000004	21000025	31000407	J143639
11000004	21000026	31000408	J160753
11000004	21000026	31000409	J151231
11000004	21000026	31000410	J142547
11000004	21000026	31000411	J142306
11000004	21000026	31000412	J210422
11000004	21000026	31000413	J112137
11000004	21000026	31000414	J160715
11000004	21000026	31000415	J145931
11000004	21000026	31000416	J103217
11000004	21000026	31000417	J143505
11000004	21000027	31000418	J142533
11000004	21000027	31000419	J112146
11000004	21000027	31000420	J103839
11000004	21000027	31000421	J152433
11000004	21000027	31000422	J110408
11000004	21000027	31000423	J205546
11000004	21000027	31000424	J152801
11000004	21000027	31000425	J120308
11000004	21000027	31000426	J103948
11000004	21000028	31000427	J112820
11000004	21000028	31000428	J231837
11000004	21000028	31000429	J110043
11000004	21000028	31000430	J121454
11000004	21000028	31000431	J230959
11000004	21000028	31000432	J103408
11000004	21000028	31000433	J162720
11000004	21000028	31000434	J132418
11000004	21000028	31000435	J164235
11000004	21000029	31000436	J143429
11000004	21000029	31000437	J134654
11000004	21000029	31000438	J112801
11000004	21000029	31000439	J110656
11000004	21000029	31000440	J134951
11000004	21000029	31000441	J155307
11000004	21000029	31000442	J131204
11000004	21000029	31000443	J213737
11000004	21000029	31000444	J235117
11000004	21000029	31000445	J164938
11000004	21000029	31000446	J120310
11000004	21000029	31000447	J144838
11000004	21000030	31000448	J101307
11000004	21000030	31000449	J172354
11000004	21000030	31000450	J235447
11000004	21000030	31000451	J124023
11000004	21000030	31000452	J171424
11000004	21000030	31000453	J150921
11000004	21000030	31000454	J171518
11000004	21000030	31000455	J140012
11000004	21000030	31000456	J155616
11000004	21000030	31000457	J234557
11000004	21000030	31000458	J162700
11000005	21000031	31000459	J103716
11000005	21000031	31000460	J100640
11000005	21000031	31000461	J151250
11000005	21000031	31000462	J141332
11000005	21000031	31000463	J211915
11000005	21000031	31000464	J144546
11000005	21000031	31000465	J145759
11000005	21000031	31000466	J103422
11000005	21000031	31000467	J130222
11000005	21000032	31000468	J165357
11000005	21000032	31000469	J105321
11000005	21000032	31000470	J105803
11000005	21000032	31000471	J130209
11000005	21000032	31000472	J122832
11000005	21000032	31000473	J143359
11000005	21000032	31000474	J100447
11000005	21000032	31000475	J115651
11000005	21000032	31000476	J134323
11000005	21000032	31000477	J160014
11000005	21000032	31000478	J110823
11000005	21000033	31000479	J100246
11000005	21000033	31000480	J131221
11000005	21000033	31000481	J145155
11000005	21000033	31000482	J114405
11000005	21000033	31000483	J215537
11000005	21000033	31000484	J172551
11000005	21000033	31000485	J131107
11000005	21000033	31000486	J113108
11000005	21000033	31000487	J172556
11000005	21000033	31000488	J123450
11000005	21000033	31000489	J135809
11000005	21000034	31000490	J212319
11000005	21000034	31000491	J104210
11000005	21000034	31000492	J170038
11000005	21000034	31000493	J104115
11000005	21000034	31000494	J114758
11000005	21000034	31000495	J231517
11000005	21000034	31000496	J114055
11000005	21000034	31000497	J120619
11000005	21000034	31000498	J213058
11000005	21000035	31000499	J162430
11000005	21000035	31000500	J120928
11000005	21000035	31000501	J132918
11000005	21000035	31000502	J105203
11000005	21000035	31000503	J104328
11000005	21000035	31000504	J130854
11000005	21000035	31000505	J164130
11000005	21000035	31000506	J110316
11000005	21000035	31000507	J122331
11000005	21000036	31000508	J133419
11000005	21000036	31000509	J150137
11000005	21000036	31000510	J140112
11000005	21000036	31000511	J125721
11000005	21000036	31000512	J154515
11000005	21000036	31000513	J135703
11000005	21000036	31000514	J102347
11000005	21000036	31000515	J234942
11000005	21000036	31000516	J134618
11000005	21000036	31000517	J154858
11000005	21000036	31000518	J132052
11000005	21000037	31000519	J114046
11000005	21000037	31000520	J150859
11000005	21000037	31000521	J151615
11000005	21000037	31000522	J122246
11000005	21000037	31000523	J132559
11000005	21000037	31000524	J230207
11000005	21000037	31000525	J140308
11000005	21000037	31000526	J140642
11000005	21000037	31000527	J114306
11000005	21000037	31000528	J154606
11000005	21000037	31000529	J135910
11000005	21000038	31000530	J132024
11000005	21000038	31000531	J160311
11000005	21000038	31000532	J142239
11000005	21000038	31000533	J101149
11000005	21000038	31000534	J154538
11000005	21000038	31000535	J144426
11000005	21000038	31000536	J150341
11000005	21000038	31000537	J122124
11000005	21000038	31000538	J112614
11000005	21000039	31000539	J145316
11000005	21000039	31000540	J215736
11000005	21000039	31000541	J163138
11000005	21000039	31000542	J100033
11000005	21000039	31000543	J170552
11000005	21000039	31000544	J104820
11000005	21000039	31000545	J131240
11000005	21000039	31000546	J120442
11000005	21000039	31000547	J105000
11000005	21000039	31000548	J164507
11000005	21000039	31000549	J144956
11000005	21000040	31000550	J114712
11000005	21000040	31000551	J211908
11000005	21000040	31000552	J150700
11000005	21000040	31000553	J164931
11000005	21000040	31000554	J121412
11000005	21000040	31000555	J145211
11000005	21000040	31000556	J174449
11000005	21000040	31000557	J133015
11000005	21000040	31000558	J134534
11000005	21000040	31000559	J153229
11000005	21000040	31000560	J133557
11000006	21000041	31000561	J150807
11000006	21000041	31000562	J110413
11000006	21000041	31000563	J105352
11000006	21000041	31000564	J161246
11000006	21000041	31000565	J125927
11000006	21000041	31000566	J130650
11000006	21000041	31000567	J142826
11000006	21000041	31000568	J152737
11000006	21000041	31000569	J225316
11000006	21000041	31000570	J163146
11000006	21000042	31000571	J134107
11000006	21000042	31000572	J104850
11000006	21000042	31000573	J131124
11000006	21000042	31000574	J123435
11000006	21000042	31000575	J150853
11000006	21000042	31000576	J170558
11000006	21000042	31000577	J214238
11000006	21000042	31000578	J110538
11000006	21000042	31000579	J143336
11000006	21000043	31000580	J232044
11000006	21000043	31000581	J145225
11000006	21000043	31000582	J231210
11000006	21000043	31000583	J223853
11000006	21000043	31000584	J234542
11000006	21000043	31000585	J115911
11000006	21000043	31000586	J135155
11000006	21000043	31000587	J152825
11000006	21000043	31000588	J115334
11000006	21000043	31000589	J114749
11000006	21000043	31000590	J134730
11000006	21000044	31000591	J105544
11000006	21000044	31000592	J233129
11000006	21000044	31000593	J114528
11000006	21000044	31000594	J103351
11000006	21000044	31000595	J152322
11000006	21000044	31000596	J132617
11000006	21000044	31000597	J104517
11000006	21000044	31000598	J132401
11000006	21000044	31000599	J142918
11000006	21000044	31000600	J163902
11000006	21000044	31000601	J214843
11000006	21000045	31000602	J173322
11000006	21000045	31000603	J120252
11000006	21000045	31000604	J232305
11000006	21000045	31000605	J123907
11000006	21000045	31000606	J144057
11000006	21000045	31000607	J223320
11000006	21000045	31000608	J153247
11000006	21000045	31000609	J204623
11000006	21000045	31000610	J223348
11000006	21000045	31000611	J115734
11000006	21000045	31000612	J154735
11000006	21000045	31000613	J115314
11000006	21000046	31000614	J164816
11000006	21000046	31000615	J132712
11000006	21000046	31000616	J124530
11000006	21000046	31000617	J134949
11000006	21000046	31000618	J132458
11000006	21000046	31000619	J160927
11000006	21000046	31000620	J150836
11000006	21000046	31000621	J102222
11000006	21000046	31000622	J103144
11000006	21000047	31000623	J135629
11000006	21000047	31000624	J115530
11000006	21000047	31000625	J133111
11000006	21000047	31000626	J150904
11000006	21000047	31000627	J111846
11000006	21000047	31000628	J152950
11000006	21000047	31000629	J120704
11000006	21000047	31000630	J104718
11000006	21000047	31000631	J131808
11000006	21000048	31000632	J231644
11000006	21000048	31000633	J232147
11000006	21000048	31000634	J132048
11000006	21000048	31000635	J172350
11000006	21000048	31000636	J145619
11000006	21000048	31000637	J163446
11000006	21000048	31000638	J140816
11000006	21000048	31000639	J141015
11000006	21000048	31000640	J101346
11000006	21000049	31000641	J212238
11000006	21000049	31000642	J235852
11000006	21000049	31000643	J134349
11000006	21000049	31000644	J204221
11000006	21000049	31000645	J110910
11000006	21000049	31000646	J131753
11000006	21000049	31000647	J113221
11000006	21000049	31000648	J152941
11000006	21000049	31000649	J144727
11000006	21000050	31000650	J143320
11000006	21000050	31000651	J155551
11000006	21000050	31000652	J162516
11000006	21000050	31000653	J135827
11000006	21000050	31000654	J131706
11000006	21000050	31000655	J214854
11000006	21000050	31000656	J150109
11000006	21000050	31000657	J103512
11000006	21000050	31000658	J121658
11000006	21000051	31000659	J143706
11000006	21000051	31000660	J235924
11000006	21000051	31000661	J103854
11000006	21000051	31000662	J214725
11000006	21000051	31000663	J101415
11000006	21000051	31000664	J122837
11000006	21000051	31000665	J125727
11000006	21000051	31000666	J142847
11000006	21000051	31000667	J155035
11000006	21000051	31000668	J102504
11000006	21000052	31000669	J160305
11000006	21000052	31000670	J151503
11000006	21000052	31000671	J142838
11000006	21000052	31000672	J131034
11000006	21000052	31000673	J214901
11000006	21000052	31000674	J113323
11000006	21000052	31000675	J112956
11000006	21000052	31000676	J104802
11000006	21000052	31000677	J100808
11000006	21000052	31000678	J100509
11000006	21000052	31000679	J142055
11000006	21000052	31000680	J135141
11000006	21000053	31000681	J151902
11000006	21000053	31000682	J235759
11000006	21000053	31000683	J164613
11000006	21000053	31000684	J225805
11000006	21000053	31000685	J112916
11000006	21000053	31000686	J115347
11000006	21000053	31000687	J224217
11000006	21000053	31000688	J110555
11000006	21000053	31000689	J143455
11000006	21000053	31000690	J111141
11000006	21000053	31000691	J104606
11000006	21000053	31000692	J222830
11000006	21000054	31000693	J123249
11000006	21000054	31000694	J115310
11000006	21000054	31000695	J143702
11000006	21000054	31000696	J223538
11000006	21000054	31000697	J131618
11000006	21000054	31000698	J215944
11000006	21000054	31000699	J121952
11000006	21000054	31000700	J121928
11000006	21000054	31000701	J105439
11000007	21000055	31000702	J150627
11000007	21000055	31000703	J121745
11000007	21000055	31000704	J141438
11000007	21000055	31000705	J214929
11000007	21000055	31000706	J130709
11000007	21000055	31000707	J103924
11000007	21000055	31000708	J211000
11000007	21000055	31000709	J123555
11000007	21000055	31000710	J151125
11000007	21000055	31000711	J123412
11000007	21000056	31000712	J112309
11000007	21000056	31000713	J123850
11000007	21000056	31000714	J163923
11000007	21000056	31000715	J143546
11000007	21000056	31000716	J130832
11000007	21000056	31000717	J221337
11000007	21000056	31000718	J113449
11000007	21000056	31000719	J212607
11000007	21000056	31000720	J165157
11000007	21000057	31000721	J142937
11000007	21000057	31000722	J120455
11000007	21000057	31000723	J122638
11000007	21000057	31000724	J161411
11000007	21000057	31000725	J124028
11000007	21000057	31000726	J134735
11000007	21000057	31000727	J142845
11000007	21000057	31000728	J140750
11000007	21000057	31000729	J104515
11000007	21000057	31000730	J113039
11000007	21000057	31000731	J111159
11000007	21000057	31000732	J105342
11000007	21000058	31000733	J121728
11000007	21000058	31000734	J115700
11000007	21000058	31000735	J143234
11000007	21000058	31000736	J122524
11000007	21000058	31000737	J124007
11000007	21000058	31000738	J150533
11000007	21000058	31000739	J143933
11000007	21000058	31000740	J225128
11000007	21000058	31000741	J133632
11000007	21000059	31000742	J131744
11000007	21000059	31000743	J125923
11000007	21000059	31000744	J161138
11000007	21000059	31000745	J125824
11000007	21000059	31000746	J223511
11000007	21000059	31000747	J134401
11000007	21000059	31000748	J214739
11000007	21000059	31000749	J104321
11000007	21000059	31000750	J115327
11000007	21000059	31000751	J154937
11000008	21000060	31000752	J112505
11000008	21000060	31000753	J102739
11000008	21000060	31000754	J171309
11000008	21000060	31000755	J133417
11000008	21000060	31000756	J124749
11000008	21000060	31000757	J122137
11000008	21000060	31000758	J140353
11000008	21000060	31000759	J104029
11000008	21000060	31000760	J151348
11000008	21000060	31000761	J163522
11000008	21000061	31000762	J131315
11000008	21000061	31000763	J114008
11000008	21000061	31000764	J233839
11000008	21000061	31000765	J112558
11000008	21000061	31000766	J114308
11000008	21000061	31000767	J130125
11000008	21000061	31000768	J173213
11000008	21000061	31000769	J160126
11000008	21000061	31000770	J154813
11000008	21000061	31000771	J215151
11000008	21000062	31000772	J144739
11000008	21000062	31000773	J102602
11000008	21000062	31000774	J120924
11000008	21000062	31000775	J212906
11000008	21000062	31000776	J101719
11000008	21000062	31000777	J101824
11000008	21000062	31000778	J153003
11000008	21000062	31000779	J105123
11000008	21000062	31000780	J122635
11000008	21000062	31000781	J152624
11000008	21000062	31000782	J224145
11000008	21000063	31000783	J163318
11000008	21000063	31000784	J144004
11000008	21000063	31000785	J122931
11000008	21000063	31000786	J173245
11000008	21000063	31000787	J145246
11000008	21000063	31000788	J124526
11000008	21000063	31000789	J165648
11000008	21000063	31000790	J134405
11000008	21000063	31000791	J213111
11000008	21000064	31000792	J135422
11000008	21000064	31000793	J153030
11000008	21000064	31000794	J120634
11000008	21000064	31000795	J102209
11000008	21000064	31000796	J123540
11000008	21000064	31000797	J112715
11000008	21000064	31000798	J162159
11000008	21000064	31000799	J122118
11000008	21000064	31000800	J105244
11000008	21000064	31000801	J123958
11000008	21000065	31000802	J223552
11000008	21000065	31000803	J232359
11000008	21000065	31000804	J171539
11000008	21000065	31000805	J100102
11000008	21000065	31000806	J154249
11000008	21000065	31000807	J105311
11000008	21000065	31000808	J210536
11000008	21000065	31000809	J151248
11000008	21000065	31000810	J131852
11000008	21000066	31000811	J141611
11000008	21000066	31000812	J113723
11000008	21000066	31000813	J121323
11000008	21000066	31000814	J144422
11000008	21000066	31000815	J140722
11000008	21000066	31000816	J141637
11000008	21000066	31000817	J112617
11000008	21000066	31000818	J150754
11000008	21000066	31000819	J102946
11000008	21000066	31000820	J115234
11000008	21000066	31000821	J145145
11000008	21000066	31000822	J145426
11000008	21000067	31000823	J122732
11000008	21000067	31000824	J144203
11000008	21000067	31000825	J140843
11000008	21000067	31000826	J155631
11000008	21000067	31000827	J235525
11000008	21000067	31000828	J121749
11000008	21000067	31000829	J162518
11000008	21000067	31000830	J132012
11000008	21000067	31000831	J102038
11000008	21000067	31000832	J150234
11000008	21000067	31000833	J112520
11000008	21000067	31000834	J165412
11000008	21000068	31000835	J151102
11000008	21000068	31000836	J133049
11000008	21000068	31000837	J161628
11000008	21000068	31000838	J134306
11000008	21000068	31000839	J131842
11000008	21000068	31000840	J232329
11000008	21000068	31000841	J164921
11000008	21000068	31000842	J203814
11000008	21000068	31000843	J151311
11000008	21000068	31000844	J101650
11000008	21000068	31000845	J165006
11000008	21000069	31000846	J103533
11000008	21000069	31000847	J101441
11000008	21000069	31000848	J124253
11000008	21000069	31000849	J232200
11000008	21000069	31000850	J144326
11000008	21000069	31000851	J124449
11000008	21000069	31000852	J100642
11000008	21000069	31000853	J133150
11000008	21000069	31000854	J164126
11000008	21000069	31000855	J171142
11000008	21000069	31000856	J145634
11000008	21000070	31000857	J151431
11000008	21000070	31000858	J233555
11000008	21000070	31000859	J100651
11000008	21000070	31000860	J132103
11000008	21000070	31000861	J121720
11000008	21000070	31000862	J210355
11000008	21000070	31000863	J125029
11000008	21000070	31000864	J103619
11000008	21000070	31000865	J165014
11000008	21000070	31000866	J124611
11000008	21000070	31000867	J150418
11000008	21000070	31000868	J145440
11000008	21000071	31000869	J113223
11000008	21000071	31000870	J234915
11000008	21000071	31000871	J162042
11000008	21000071	31000872	J112019
11000008	21000071	31000873	J162332
11000008	21000071	31000874	J125350
11000008	21000071	31000875	J101710
11000008	21000072	31000876	J223029
11000008	21000073	31000877	J234810
11000008	21000074	31000878	J135230
11000008	21000075	31000879	J111038
11000009	21000076	31000880	J160650
11000009	21000076	31000881	J114342
